anime_id,name,genre,type,episodes,rating,members,genre_list,primary_genre,crunchyroll,image_url
22147,Amagi Brilliant Park,"Comedy, Magic",TV,13,7.68,217003,"['Comedy', 'Magic']",Comedy,https://www.crunchyroll.com/search?q=Amagi+Brilliant+Park,https://cdn.myanimelist.net/images/anime/5/85435l.jpg
25013,Akatsuki no Yona,"Action, Adventure, Comedy, Fantasy, Romance, Shoujo",TV,24,8.23,216674,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance', 'Shoujo']",Action,https://www.crunchyroll.com/search?q=Akatsuki+no+Yona,https://cdn.myanimelist.net/images/anime/9/64225l.jpg
11013,Inu x Boku SS,"Comedy, Romance, Shounen, Supernatural",TV,12,7.69,216204,"['Comedy', 'Romance', 'Shounen', 'Supernatural']",Comedy,https://www.crunchyroll.com/search?q=Inu+x+Boku+SS,https://cdn.myanimelist.net/images/anime/1760/98794l.jpg
47,Akira,"Action, Adventure, Horror, Military, Sci-Fi, Supernatural",Movie,1,8.15,215897,"['Action', 'Adventure', 'Horror', 'Military', 'Sci-Fi', 'Supernatural']",Action,https://www.crunchyroll.com/search?q=Akira,https://cdn.myanimelist.net/images/anime/1408/114012l.jpg
339,Serial Experiments Lain,"Dementia, Drama, Mystery, Psychological, Sci-Fi, Supernatural",TV,13,7.99,215829,"['Dementia', 'Drama', 'Mystery', 'Psychological', 'Sci-Fi', 'Supernatural']",Dementia,https://www.crunchyroll.com/search?q=Serial+Experiments+Lain,https://cdn.myanimelist.net/images/anime/1718/91550l.jpg
23321,Log Horizon 2nd Season,"Action, Adventure, Fantasy, Game, Magic, Shounen",TV,25,7.66,215817,"['Action', 'Adventure', 'Fantasy', 'Game', 'Magic', 'Shounen']",Action,https://www.crunchyroll.com/search?q=Log+Horizon+2nd+Season,https://cdn.myanimelist.net/images/anime/5/68097l.jpg
32,Neon Genesis Evangelion: The End of Evangelion,"Dementia, Drama, Mecha, Psychological, Sci-Fi",Movie,1,8.45,215630,"['Dementia', 'Drama', 'Mecha', 'Psychological', 'Sci-Fi']",Dementia,https://www.crunchyroll.com/search?q=Neon+Genesis+Evangelion:+The+End+of+Evangelion,https://cdn.myanimelist.net/images/anime/1404/98182l.jpg
7593,Kiss x Sis (TV),"Comedy, Ecchi, Harem, Romance, School, Seinen",TV,12,7.09,215361,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'School', 'Seinen']",Comedy,https://www.crunchyroll.com/search?q=Kiss+x+Sis+(TV),https://cdn.myanimelist.net/images/anime/1660/121553l.jpg
14967,Boku wa Tomodachi ga Sukunai Next,"Comedy, Harem, Romance, School, Seinen, Slice of Life",TV,12,7.7,214319,"['Comedy', 'Harem', 'Romance', 'School', 'Seinen', 'Slice of Life']",Comedy,https://www.crunchyroll.com/search?q=Boku+wa+Tomodachi+ga+Sukunai+Next,https://cdn.myanimelist.net/images/anime/3/44724l.jpg
27775,Plastic Memories,"Drama, Romance, Sci-Fi",TV,13,7.95,213493,"['Drama', 'Romance', 'Sci-Fi']",Drama,https://www.crunchyroll.com/search?q=Plastic+Memories,https://cdn.myanimelist.net/images/anime/4/72750l.jpg
31859,Hai to Gensou no Grimgar,"Action, Adventure, Drama, Fantasy",TV,12,7.87,213342,"['Action', 'Adventure', 'Drama', 'Fantasy']",Action,https://www.crunchyroll.com/search?q=Hai+to+Gensou+no+Grimgar,https://cdn.myanimelist.net/images/anime/13/77976l.jpg
3712,Zero no Tsukaima: Princesses no Rondo,"Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School",TV,12,7.6,210891,"['Action', 'Adventure', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Magic', 'Romance', 'School']",Action,https://www.crunchyroll.com/search?q=Zero+no+Tsukaima:+Princesses+no+Rondo,https://cdn.myanimelist.net/images/anime/6/10256l.jpg
25183,Gangsta.,"Action, Drama, Seinen",TV,12,7.5,210752,"['Action', 'Drama', 'Seinen']",Action,https://www.crunchyroll.com/search?q=Gangsta.,https://cdn.myanimelist.net/images/anime/8/74415l.jpg
4081,Natsume Yuujinchou,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",TV,13,8.42,210736,"['Drama', 'Fantasy', 'Shoujo', 'Slice of Life', 'Supernatural']",Drama,https://www.crunchyroll.com/search?q=Natsume+Yuujinchou,https://cdn.myanimelist.net/images/anime/1681/108439l.jpg
5341,Ookami to Koushinryou II,"Adventure, Fantasy, Historical, Romance",TV,12,8.46,210491,"['Adventure', 'Fantasy', 'Historical', 'Romance']",Adventure,https://www.crunchyroll.com/search?q=Ookami+to+Koushinryou+II,https://cdn.myanimelist.net/images/anime/6/59399l.jpg
18671,Chuunibyou demo Koi ga Shitai! Ren,"Comedy, Drama, Romance, School, Slice of Life",TV,12,7.6,208885,"['Comedy', 'Drama', 'Romance', 'School', 'Slice of Life']",Comedy,https://www.crunchyroll.com/search?q=Chuunibyou+demo+Koi+ga+Shitai!+Ren,https://cdn.myanimelist.net/images/anime/7/56643l.jpg
25157,Trinity Seven,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Shounen, Supernatural",TV,12,7.43,208796,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Magic', 'Romance', 'School', 'Shounen', 'Supernatural']",Action,https://www.crunchyroll.com/search?q=Trinity+Seven,https://cdn.myanimelist.net/images/anime/12/67795l.jpg
150,Blood+,"Action, Drama, Horror, Military, Mystery, Supernatural, Vampire",TV,50,7.8,208321,"['Action', 'Drama', 'Horror', 'Military', 'Mystery', 'Supernatural', 'Vampire']",Action,https://www.crunchyroll.com/search?q=Blood+,https://cdn.myanimelist.net/images/anime/10/10183l.jpg
6594,Katanagatari,"Action, Adventure, Historical, Martial Arts, Romance",TV,12,8.49,207241,"['Action', 'Adventure', 'Historical', 'Martial Arts', 'Romance']",Action,https://www.crunchyroll.com/search?q=Katanagatari,https://cdn.myanimelist.net/images/anime/1112/119225l.jpg
28701,Fate/stay night: Unlimited Blade Works 2nd Season,"Action, Fantasy, Magic, Shounen, Supernatural",TV,13,8.45,205987,"['Action', 'Fantasy', 'Magic', 'Shounen', 'Supernatural']",Action,https://www.crunchyroll.com/search?q=Fate/stay+night:+Unlimited+Blade+Works+2nd+Season,https://cdn.myanimelist.net/images/anime/1881/124810l.jpg
17074,Monogatari Series: Second Season,"Comedy, Mystery, Romance, Supernatural, Vampire",TV,26,8.8,205959,"['Comedy', 'Mystery', 'Romance', 'Supernatural', 'Vampire']",Comedy,https://www.crunchyroll.com/search?q=Monogatari+Series:+Second+Season,https://cdn.myanimelist.net/images/anime/1807/121534l.jpg
1691,Kaze no Stigma,"Action, Fantasy, Magic, Romance, Shounen",TV,24,7.5,205338,"['Action', 'Fantasy', 'Magic', 'Romance', 'Shounen']",Action,https://www.crunchyroll.com/search?q=Kaze+no+Stigma,https://cdn.myanimelist.net/images/anime/1558/100478l.jpg
4214,Rosario to Vampire Capu2,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Vampire",TV,13,7.24,203958,"['Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Romance', 'School', 'Vampire']",Comedy,https://www.crunchyroll.com/search?q=Rosario+to+Vampire+Capu2,https://cdn.myanimelist.net/images/anime/6/25093l.jpg
7088,Ichiban Ushiro no Daimaou,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, School, Shounen",TV,12,7.21,203618,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Magic', 'School', 'Shounen']",Action,https://www.crunchyroll.com/search?q=Ichiban+Ushiro+no+Daimaou,https://cdn.myanimelist.net/images/anime/11/75554l.jpg
1519,Black Lagoon: The Second Barrage,"Action, Seinen",TV,12,8.3,203233,"['Action', 'Seinen']",Action,https://www.crunchyroll.com/search?q=Black+Lagoon:+The+Second+Barrage,https://cdn.myanimelist.net/images/anime/3/83748l.jpg
30015,ReLIFE,"Romance, School, Slice of Life",TV,13,8.24,202249,"['Romance', 'School', 'Slice of Life']",Romance,https://www.crunchyroll.com/search?q=ReLIFE,https://cdn.myanimelist.net/images/anime/3/82149l.jpg
15225,Hentai Ouji to Warawanai Neko.,"Comedy, Harem, Romance, School, Seinen, Supernatural",TV,12,7.46,201735,"['Comedy', 'Harem', 'Romance', 'School', 'Seinen', 'Supernatural']",Comedy,https://www.crunchyroll.com/search?q=Hentai+Ouji+to+Warawanai+Neko.,https://cdn.myanimelist.net/images/anime/3/75788l.jpg
28297,Ore Monogatari!!,"Comedy, Romance, Shoujo",TV,24,8.11,200833,"['Comedy', 'Romance', 'Shoujo']",Comedy,https://www.crunchyroll.com/search?q=Ore+Monogatari!!,https://cdn.myanimelist.net/images/anime/13/69455l.jpg
32281,Kimi no Na wa.,"Drama, Romance, School, Supernatural",Movie,1,9.37,200630,"['Drama', 'Romance', 'School', 'Supernatural']",Drama,https://www.crunchyroll.com/search?q=Kimi+no+Na+wa.,https://cdn.myanimelist.net/images/anime/5/87048l.jpg
11285,Black★Rock Shooter (TV),"Action, Drama, School, Slice of Life",TV,8,7.07,198991,"['Action', 'Drama', 'School', 'Slice of Life']",Action,https://www.crunchyroll.com/search?q=Black★Rock+Shooter+(TV),https://cdn.myanimelist.net/images/anime/5/53909l.jpg
21603,Mekakucity Actors,"Comedy, Romance, Sci-Fi, Super Power, Supernatural",TV,12,7.21,198876,"['Comedy', 'Romance', 'Sci-Fi', 'Super Power', 'Supernatural']",Comedy,https://www.crunchyroll.com/search?q=Mekakucity+Actors,https://cdn.myanimelist.net/images/anime/11/61519l.jpg
4752,Vampire Knight Guilty,"Drama, Mystery, Romance, Shoujo, Supernatural, Vampire",TV,13,7.53,198492,"['Drama', 'Mystery', 'Romance', 'Shoujo', 'Supernatural', 'Vampire']",Drama,https://www.crunchyroll.com/search?q=Vampire+Knight+Guilty,https://cdn.myanimelist.net/images/anime/3/10075l.jpg
31798,Kiznaiver,"Drama, Sci-Fi",TV,12,7.67,197912,"['Drama', 'Sci-Fi']",Drama,https://www.crunchyroll.com/search?q=Kiznaiver,https://cdn.myanimelist.net/images/anime/1085/147246l.jpg
10408,Hotarubi no Mori e,"Drama, Romance, Shoujo, Supernatural",Movie,1,8.61,197439,"['Drama', 'Romance', 'Shoujo', 'Supernatural']",Drama,https://www.crunchyroll.com/search?q=Hotarubi+no+Mori+e,https://cdn.myanimelist.net/images/anime/1599/112267l.jpg
877,Nana,"Comedy, Drama, Music, Romance, Shoujo, Slice of Life",TV,47,8.55,197256,"['Comedy', 'Drama', 'Music', 'Romance', 'Shoujo', 'Slice of Life']",Comedy,https://www.crunchyroll.com/search?q=Nana,https://cdn.myanimelist.net/images/anime/2/11232l.jpg
392,Yuu☆Yuu☆Hakusho,"Action, Comedy, Demons, Fantasy, Martial Arts, School, Shounen",TV,112,8.47,195017,"['Action', 'Comedy', 'Demons', 'Fantasy', 'Martial Arts', 'School', 'Shounen']",Action,https://www.crunchyroll.com/search?q=Yuu☆Yuu☆Hakusho,https://cdn.myanimelist.net/images/anime/1228/111372l.jpg
10162,Usagi Drop,"Josei, Slice of Life",TV,11,8.56,194855,"['Josei', 'Slice of Life']",Josei,https://www.crunchyroll.com/search?q=Usagi+Drop,https://cdn.myanimelist.net/images/anime/1460/98853l.jpg
13659,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,"Comedy, Seinen, Slice of Life",TV,13,7.43,194791,"['Comedy', 'Seinen', 'Slice of Life']",Comedy,https://www.crunchyroll.com/search?q=Ore+no+Imouto+ga+Konnani+Kawaii+Wake+ga+Nai.,https://cdn.myanimelist.net/images/anime/1325/100406l.jpg
857,Air Gear,"Action, Comedy, Ecchi, Shounen, Sports",TV,25,7.69,194611,"['Action', 'Comedy', 'Ecchi', 'Shounen', 'Sports']",Action,https://www.crunchyroll.com/search?q=Air+Gear,https://cdn.myanimelist.net/images/anime/11/18227l.jpg
2759,Evangelion: 1.0 You Are (Not) Alone,"Action, Mecha, Sci-Fi",Movie,1,8.21,194561,"['Action', 'Mecha', 'Sci-Fi']",Action,https://www.crunchyroll.com/search?q=Evangelion:+1.0+You+Are+(Not)+Alone,https://cdn.myanimelist.net/images/anime/7/74975l.jpg
467,Ghost in the Shell: Stand Alone Complex,"Action, Mecha, Military, Police, Sci-Fi, Seinen",TV,26,8.47,194491,"['Action', 'Mecha', 'Military', 'Police', 'Sci-Fi', 'Seinen']",Action,https://www.crunchyroll.com/search?q=Ghost+in+the+Shell:+Stand+Alone+Complex,https://cdn.myanimelist.net/images/anime/11/50857l.jpg
10080,Kami nomi zo Shiru Sekai II,"Comedy, Harem, Romance, Shounen, Supernatural",TV,12,8.12,194300,"['Comedy', 'Harem', 'Romance', 'Shounen', 'Supernatural']",Comedy,https://www.crunchyroll.com/search?q=Kami+nomi+zo+Shiru+Sekai+II,https://cdn.myanimelist.net/images/anime/11/30030l.jpg
29786,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,"Comedy, Ecchi, School",TV,12,7.53,193822,"['Comedy', 'Ecchi', 'School']",Comedy,https://www.crunchyroll.com/search?q=Shimoneta+to+Iu+Gainen+ga+Sonzai+Shinai+Taikutsu+na+Sekai,https://cdn.myanimelist.net/images/anime/6/75106l.jpg
32182,Mob Psycho 100,"Action, Comedy, Slice of Life, Supernatural",TV,12,8.55,193716,"['Action', 'Comedy', 'Slice of Life', 'Supernatural']",Action,https://www.crunchyroll.com/search?q=Mob+Psycho+100,https://cdn.myanimelist.net/images/anime/8/80356l.jpg
28677,Yamada-kun to 7-nin no Majo (TV),"Comedy, Harem, Mystery, Romance, School, Shounen, Supernatural",TV,12,7.91,193566,"['Comedy', 'Harem', 'Mystery', 'Romance', 'School', 'Shounen', 'Supernatural']",Comedy,https://www.crunchyroll.com/search?q=Yamada-kun+to+7-nin+no+Majo+(TV),https://cdn.myanimelist.net/images/anime/2/73700l.jpg
7817,B Gata H Kei,"Comedy, Ecchi, Romance, School, Seinen",TV,12,7.18,192719,"['Comedy', 'Ecchi', 'Romance', 'School', 'Seinen']",Comedy,https://www.crunchyroll.com/search?q=B+Gata+H+Kei,https://cdn.myanimelist.net/images/anime/1687/123304l.jpg
27631,God Eater,"Action, Fantasy, Military, Sci-Fi",TV,13,7.55,192433,"['Action', 'Fantasy', 'Military', 'Sci-Fi']",Action,https://www.crunchyroll.com/search?q=God+Eater,https://cdn.myanimelist.net/images/anime/7/73852l.jpg
11577,Steins;Gate Movie: Fuka Ryouiki no Déjà vu,"Sci-Fi, Thriller",Movie,1,8.61,192424,"['Sci-Fi', 'Thriller']",Sci-Fi,https://www.crunchyroll.com/search?q=Steins;Gate+Movie:+Fuka+Ryouiki+no+Déjà+vu,https://cdn.myanimelist.net/images/anime/1611/112806l.jpg
10110,Mayo Chiki!,"Comedy, Ecchi, Harem, Romance, School",TV,13,7.53,192219,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'School']",Comedy,https://www.crunchyroll.com/search?q=Mayo+Chiki!,https://cdn.myanimelist.net/images/anime/13/29971l.jpg
24703,High School DxD BorN,"Action, Comedy, Demons, Ecchi, Harem, Romance, School",TV,12,7.71,192171,"['Action', 'Comedy', 'Demons', 'Ecchi', 'Harem', 'Romance', 'School']",Action,https://www.crunchyroll.com/search?q=High+School+DxD+BorN,https://cdn.myanimelist.net/images/anime/12/73642l.jpg
14719,JoJo no Kimyou na Bouken (TV),"Action, Adventure, Shounen, Supernatural, Vampire",TV,26,8.51,190197,"['Action', 'Adventure', 'Shounen', 'Supernatural', 'Vampire']",Action,https://www.crunchyroll.com/search?q=JoJo+no+Kimyou+na+Bouken+(TV),https://cdn.myanimelist.net/images/anime/3/40409l.jpg
28927,Owari no Seraph: Nagoya Kessen-hen,"Action, Drama, Shounen, Supernatural, Vampire",TV,12,7.84,190058,"['Action', 'Drama', 'Shounen', 'Supernatural', 'Vampire']",Action,https://www.crunchyroll.com/search?q=Owari+no+Seraph:+Nagoya+Kessen-hen,https://cdn.myanimelist.net/images/anime/9/76632l.jpg
16782,Kotonoha no Niwa,"Drama, Psychological, Romance, Slice of Life",Movie,1,8.35,189741,"['Drama', 'Psychological', 'Romance', 'Slice of Life']",Drama,https://www.crunchyroll.com/search?q=Kotonoha+no+Niwa,https://cdn.myanimelist.net/images/anime/1597/112995l.jpg
14713,Kamisama Hajimemashita,"Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural",TV,13,8.13,189641,"['Comedy', 'Demons', 'Fantasy', 'Romance', 'Shoujo', 'Supernatural']",Comedy,https://www.crunchyroll.com/search?q=Kamisama+Hajimemashita,https://cdn.myanimelist.net/images/anime/8/69187l.jpg
23199,Durarara!!x2 Shou,"Action, Mystery, Supernatural",TV,12,8.15,189407,"['Action', 'Mystery', 'Supernatural']",Action,https://www.crunchyroll.com/search?q=Durarara!!x2+Shou,https://cdn.myanimelist.net/images/anime/12/67743l.jpg
6956,Working!!,"Comedy, Slice of Life",TV,13,7.82,189367,"['Comedy', 'Slice of Life']",Comedy,https://www.crunchyroll.com/search?q=Working!!,https://cdn.myanimelist.net/images/anime/10/75262l.jpg
101,Air,"Drama, Romance, Slice of Life, Supernatural",TV,13,7.48,188861,"['Drama', 'Romance', 'Slice of Life', 'Supernatural']",Drama,https://www.crunchyroll.com/search?q=Air,https://cdn.myanimelist.net/images/anime/1825/146531l.jpg
30296,Rakudai Kishi no Cavalry,"Action, Ecchi, Fantasy, Romance, School",TV,12,7.78,188685,"['Action', 'Ecchi', 'Fantasy', 'Romance', 'School']",Action,https://www.crunchyroll.com/search?q=Rakudai+Kishi+no+Cavalry,https://cdn.myanimelist.net/images/anime/9/76493l.jpg
31478,Bungou Stray Dogs,"Action, Comedy, Mystery, Seinen, Supernatural",TV,12,7.76,187805,"['Action', 'Comedy', 'Mystery', 'Seinen', 'Supernatural']",Action,https://www.crunchyroll.com/search?q=Bungou+Stray+Dogs,https://cdn.myanimelist.net/images/anime/3/79409l.jpg
430,Fullmetal Alchemist: The Conqueror of Shamballa,"Comedy, Drama, Fantasy, Historical, Military, Shounen",Movie,1,7.74,186465,"['Comedy', 'Drama', 'Fantasy', 'Historical', 'Military', 'Shounen']",Comedy,https://www.crunchyroll.com/search?q=Fullmetal+Alchemist:+The+Conqueror+of+Shamballa,https://cdn.myanimelist.net/images/anime/1707/94039l.jpg
19163,Date A Live II,"Comedy, Harem, Mecha, Romance, School, Sci-Fi",TV,10,7.5,186187,"['Comedy', 'Harem', 'Mecha', 'Romance', 'School', 'Sci-Fi']",Comedy,https://www.crunchyroll.com/search?q=Date+A+Live+II,https://cdn.myanimelist.net/images/anime/1690/141818l.jpg
32282,Shokugeki no Souma: Ni no Sara,"Ecchi, School, Shounen",TV,13,8.5,185015,"['Ecchi', 'School', 'Shounen']",Ecchi,https://www.crunchyroll.com/search?q=Shokugeki+no+Souma:+Ni+no+Sara,https://cdn.myanimelist.net/images/anime/8/79353l.jpg
24415,Kuroko no Basket 3rd Season,"Comedy, School, Shounen, Sports",TV,25,8.62,184525,"['Comedy', 'School', 'Shounen', 'Sports']",Comedy,https://www.crunchyroll.com/search?q=Kuroko+no+Basket+3rd+Season,https://cdn.myanimelist.net/images/anime/4/68299l.jpg
2787,Shakugan no Shana II (Second),"Action, Drama, Fantasy, Romance, School, Supernatural",TV,24,7.79,184525,"['Action', 'Drama', 'Fantasy', 'Romance', 'School', 'Supernatural']",Action,https://www.crunchyroll.com/search?q=Shakugan+no+Shana+II+(Second),https://cdn.myanimelist.net/images/anime/1827/134365l.jpg
8937,Toaru Majutsu no Index II,"Action, Magic, Sci-Fi, Super Power",TV,24,7.84,184520,"['Action', 'Magic', 'Sci-Fi', 'Super Power']",Action,https://www.crunchyroll.com/search?q=Toaru+Majutsu+no+Index+II,https://cdn.myanimelist.net/images/anime/9/75612l.jpg
8516,Baka to Test to Shoukanjuu Ni!,"Comedy, Romance, School, Super Power",TV,13,7.98,183722,"['Comedy', 'Romance', 'School', 'Super Power']",Comedy,https://www.crunchyroll.com/search?q=Baka+to+Test+to+Shoukanjuu+Ni!,https://cdn.myanimelist.net/images/anime/1415/145672l.jpg
4063,Sekirei,"Action, Comedy, Ecchi, Harem, Super Power",TV,12,7.4,182713,"['Action', 'Comedy', 'Ecchi', 'Harem', 'Super Power']",Action,https://www.crunchyroll.com/search?q=Sekirei,https://cdn.myanimelist.net/images/anime/10/15182l.jpg
3784,Evangelion: 2.0 You Can (Not) Advance,"Action, Mecha, Sci-Fi",Movie,1,8.53,182224,"['Action', 'Mecha', 'Sci-Fi']",Action,https://www.crunchyroll.com/search?q=Evangelion:+2.0+You+Can+(Not)+Advance,https://cdn.myanimelist.net/images/anime/5/74983l.jpg
552,Digimon Adventure,"Action, Adventure, Comedy, Fantasy, Kids",TV,54,7.89,182208,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']",Action,https://www.crunchyroll.com/search?q=Digimon+Adventure,https://cdn.myanimelist.net/images/anime/1471/99249l.jpg
30307,Monster Musume no Iru Nichijou,"Comedy, Ecchi, Fantasy, Harem, Romance, Seinen",TV,12,7.39,181845,"['Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Romance', 'Seinen']",Comedy,https://www.crunchyroll.com/search?q=Monster+Musume+no+Iru+Nichijou,https://cdn.myanimelist.net/images/anime/9/75104l.jpg
232,Cardcaptor Sakura,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, School, Shoujo",TV,70,8.18,181249,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Magic', 'Romance', 'School', 'Shoujo']",Adventure,https://www.crunchyroll.com/search?q=Cardcaptor+Sakura,https://cdn.myanimelist.net/images/anime/8/60781l.jpg
27787,Nisekoi:,"Comedy, Harem, Romance, School, Shounen",TV,12,7.5,180686,"['Comedy', 'Harem', 'Romance', 'School', 'Shounen']",Comedy,https://www.crunchyroll.com/search?q=Nisekoi:,https://cdn.myanimelist.net/images/anime/13/75587l.jpg
10790,Kore wa Zombie Desu ka? of the Dead,"Action, Comedy, Ecchi, Harem, Magic, Supernatural",TV,10,7.78,180032,"['Action', 'Comedy', 'Ecchi', 'Harem', 'Magic', 'Supernatural']",Action,https://www.crunchyroll.com/search?q=Kore+wa+Zombie+Desu+ka?+of+the+Dead,https://cdn.myanimelist.net/images/anime/4/37451l.jpg
19221,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru","Comedy, Romance, School",TV,10,7.55,179569,"['Comedy', 'Romance', 'School']",Comedy,"https://www.crunchyroll.com/search?q=Ore+no+Nounai+Sentakushi+ga,+Gakuen+Love+Comedy+wo+Zenryoku+de+Jama+Shiteiru",https://cdn.myanimelist.net/images/anime/10/53235l.jpg
28891,Haikyuu!! Second Season,"Comedy, Drama, School, Shounen, Sports",TV,25,8.93,179342,"['Comedy', 'Drama', 'School', 'Shounen', 'Sports']",Comedy,https://www.crunchyroll.com/search?q=Haikyuu!!+Second+Season,https://cdn.myanimelist.net/images/anime/9/76662l.jpg
2593,Kara no Kyoukai 1: Fukan Fuukei,"Action, Mystery, Supernatural, Thriller",Movie,1,7.81,178880,"['Action', 'Mystery', 'Supernatural', 'Thriller']",Action,https://www.crunchyroll.com/search?q=Kara+no+Kyoukai+1:+Fukan+Fuukei,https://cdn.myanimelist.net/images/anime/12/21741l.jpg
24,School Rumble,"Comedy, Romance, School, Shounen",TV,26,8.06,178553,"['Comedy', 'Romance', 'School', 'Shounen']",Comedy,https://www.crunchyroll.com/search?q=School+Rumble,https://cdn.myanimelist.net/images/anime/1465/142014l.jpg
17729,Grisaia no Kajitsu,"Drama, Harem, Psychological, Romance, School",TV,13,7.67,178166,"['Drama', 'Harem', 'Psychological', 'Romance', 'School']",Drama,https://www.crunchyroll.com/search?q=Grisaia+no+Kajitsu,https://cdn.myanimelist.net/images/anime/1645/112632l.jpg
30654,Ansatsu Kyoushitsu (TV) 2nd Season,"Action, Comedy, School, Shounen",TV,25,8.68,176475,"['Action', 'Comedy', 'School', 'Shounen']",Action,https://www.crunchyroll.com/search?q=Ansatsu+Kyoushitsu+(TV)+2nd+Season,https://cdn.myanimelist.net/images/anime/5/75639l.jpg
578,Hotaru no Haka,"Drama, Historical",Movie,1,8.58,174878,"['Drama', 'Historical']",Drama,https://www.crunchyroll.com/search?q=Hotaru+no+Haka,https://cdn.myanimelist.net/images/anime/1485/141208l.jpg
2605,Sayonara Zetsubou Sensei,"Comedy, Parody, School",TV,12,8.03,174531,"['Comedy', 'Parody', 'School']",Comedy,https://www.crunchyroll.com/search?q=Sayonara+Zetsubou+Sensei,https://cdn.myanimelist.net/images/anime/5/6559l.jpg
11319,Zero no Tsukaima F,"Adventure, Ecchi, Fantasy, Magic, Romance",TV,12,7.77,174026,"['Adventure', 'Ecchi', 'Fantasy', 'Magic', 'Romance']",Adventure,https://www.crunchyroll.com/search?q=Zero+no+Tsukaima+F,https://cdn.myanimelist.net/images/anime/2/75559l.jpg
3470,Special A,"Comedy, Romance, School, Shoujo",TV,24,7.78,173603,"['Comedy', 'Romance', 'School', 'Shoujo']",Comedy,https://www.crunchyroll.com/search?q=Special+A,https://cdn.myanimelist.net/images/anime/8/77363l.jpg
15689,Nekomonogatari: Kuro,"Comedy, Romance, Supernatural",TV,4,8.06,173264,"['Comedy', 'Romance', 'Supernatural']",Comedy,https://www.crunchyroll.com/search?q=Nekomonogatari:+Kuro,https://cdn.myanimelist.net/images/anime/1170/121597l.jpg
228,Jigoku Shoujo,"Horror, Mystery, Psychological, Supernatural",TV,26,7.79,172415,"['Horror', 'Mystery', 'Psychological', 'Supernatural']",Horror,https://www.crunchyroll.com/search?q=Jigoku+Shoujo,https://cdn.myanimelist.net/images/anime/4/86907l.jpg
12445,Tasogare Otome x Amnesia,"Horror, Mystery, Romance, School, Shounen, Supernatural",TV,12,7.95,172367,"['Horror', 'Mystery', 'Romance', 'School', 'Shounen', 'Supernatural']",Horror,https://www.crunchyroll.com/search?q=Tasogare+Otome+x+Amnesia,https://cdn.myanimelist.net/images/anime/12/64435l.jpg
23233,Shinmai Maou no Testament,"Action, Demons, Ecchi, Fantasy, Harem, Romance",TV,12,7.11,172321,"['Action', 'Demons', 'Ecchi', 'Fantasy', 'Harem', 'Romance']",Action,https://www.crunchyroll.com/search?q=Shinmai+Maou+no+Testament,https://cdn.myanimelist.net/images/anime/1654/112033l.jpg
8630,Hidan no Aria,"Action, Comedy, Romance, School",TV,12,7.13,171888,"['Action', 'Comedy', 'Romance', 'School']",Action,https://www.crunchyroll.com/search?q=Hidan+no+Aria,https://cdn.myanimelist.net/images/anime/9/30095l.jpg
9656,Kimi ni Todoke 2nd Season,"Romance, School, Shoujo, Slice of Life",TV,12,8.17,171866,"['Romance', 'School', 'Shoujo', 'Slice of Life']",Romance,https://www.crunchyroll.com/search?q=Kimi+ni+Todoke+2nd+Season,https://cdn.myanimelist.net/images/anime/1311/121574l.jpg
202,Wolf&#039;s Rain,"Action, Adventure, Drama, Fantasy, Mystery, Sci-Fi",TV,26,7.93,171863,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Mystery', 'Sci-Fi']",Action,https://www.crunchyroll.com/search?q=Wolf&#039;s+Rain,https://cdn.myanimelist.net/images/anime/1059/142414l.jpg
32542,Sakamoto desu ga?,"Comedy, School, Seinen",TV,12,7.67,171452,"['Comedy', 'School', 'Seinen']",Comedy,https://www.crunchyroll.com/search?q=Sakamoto+desu+ga?,https://cdn.myanimelist.net/images/anime/4/79468l.jpg
16011,Tokyo Ravens,"Comedy, School, Shounen, Super Power, Supernatural",TV,24,7.8,171384,"['Comedy', 'School', 'Shounen', 'Super Power', 'Supernatural']",Comedy,https://www.crunchyroll.com/search?q=Tokyo+Ravens,https://cdn.myanimelist.net/images/anime/13/75094l.jpg
